205.5,14.298541069030762
2033.0,38.0
109.0,8.875203132629395
2866.0,53.8059196472168
81.5,5.800000190734863
2226.5,45.695960998535156
64.5,6.0
3024.0,46.499053955078125
3221.5,57.85365295410156
2158.5,32.42295837402344
2148.0,43.95411682128906
2123.5,44.0
3111.0,46.105255126953125
1250.5,37.47665786743164
2407.5,44.07513427734375
4922.5,62.83392333984375
5091.0,65.0
4051.0,67.45613098144531
4657.5,72.83200073242188
5058.5,76.0
2115.5,47.540611267089844
4085.0,62.39933395385742
4611.0,77.8151626586914
3715.5,49.97572708129883
1557.5,36.224300384521484
2123.0,50.60466384887695
282.0,18.384777069091797
2910.0,56.76496124267578
2366.0,55.0
1752.0,43.826934814453125
1652.0,41.640384674072266
3896.0,65.35761260986328
2643.0,44.0
3475.5,58.10110855102539
4982.0,68.17743682861328
697.0,21.020652770996094
5150.0,71.03780364990234
2944.0,43.201751708984375
3489.5,57.0
2731.5,44.145938873291016
4098.0,50.884361267089844
423.5,18.335758209228516
4753.0,73.0
1454.5,35.0
836.5,32.41708755493164
1775.0,45.65182113647461
3114.5,51.61879348754883
1722.5,48.0
3610.0,63.683624267578125
1982.5,42.7263298034668
4029.0,56.68387222290039
294.0,17.08397102355957
3044.5,54.294315338134766
4089.0,65.88360595703125
4522.0,58.45237350463867
1614.5,40.16925811767578
2993.0,56.24797821044922
5003.5,65.3858413696289
1086.5,30.954782485961914
1258.5,38.0
2502.0,46.8877067565918
1769.0,40.836307525634766
2379.5,46.842491149902344
3015.0,60.70113754272461
1074.5,26.212072372436523
2410.5,51.492286682128906
2824.5,47.051910400390625
1701.5,39.383941650390625
1060.0,32.80898666381836
2550.5,50.864139556884766
917.0,26.385601043701172
1203.0,29.960750579833984
1129.5,27.130159378051758
2785.5,52.701576232910156
2562.5,58.13776779174805
1440.0,36.0
1067.0,31.61791229248047
1233.5,34.53933334350586
2064.0,48.103912353515625
3800.0,59.827354431152344
3025.0,57.0
2858.0,42.21269607543945
4993.0,57.19743347167969
2554.0,57.85100173950195
2058.5,40.79215621948242
3163.0,64.0
4487.5,64.60000610351562
2672.0,62.198055267333984
1437.0,33.05677795410156
2873.5,49.642818450927734
1957.0,35.417503356933594
3717.5,50.86936569213867
1953.5,34.323822021484375
3081.0,60.0
1503.5,42.80280303955078
141.0,13.0
1828.5,30.755178451538086
3704.5,59.21599578857422
3647.0,59.29157638549805
3567.0,44.38776397705078
1059.0,30.636573791503906
5259.0,55.31229019165039
1966.0,38.65788650512695
1957.0,42.71913528442383
4105.0,55.23979187011719
71.5,7.273238658905029
2578.5,49.400001525878906
3051.0,46.557613372802734
4100.5,64.55355072021484
2193.0,31.223262786865234
2969.5,40.27763366699219
1502.0,34.35123825073242
2793.0,44.04468536376953
5111.5,75.6568832397461
4127.0,47.24561309814453
1911.0,34.997398376464844
1924.5,53.966678619384766
1067.0,24.748737335205078
2325.0,53.180076599121094
4084.0,58.582069396972656
2224.0,40.971805572509766
3475.5,39.150997161865234
1719.0,41.86241912841797
3194.5,46.491905212402344
212.5,16.26345443725586
3396.0,54.3087043762207
4446.0,47.55024719238281
2421.5,45.80155563354492
3925.5,68.08645629882812
1012.0,31.887815475463867
1982.5,49.70002746582031
2669.0,50.65629577636719
1648.5,31.819805145263672
2211.5,41.59086227416992
2024.5,41.44591522216797
3272.0,41.599998474121094
3782.5,61.61722183227539
1012.0,27.280029296875
3208.5,45.87455749511719
1276.5,30.857736587524414
1514.5,27.29431915283203
3138.5,58.86524200439453
2816.5,41.01219177246094
2009.0,42.272369384765625
3176.5,49.7565803527832
1810.5,50.362205505371094
1647.0,44.10023880004883
3423.0,52.64051818847656
4449.5,65.98582458496094
3998.5,49.48986053466797
4425.5,58.35631561279297
1418.5,25.2982177734375
2759.0,49.06511688232422
4034.5,42.01698684692383
4759.0,48.94590377807617
96.5,7.126175403594971
1561.5,31.625112533569336
2173.5,36.158905029296875
1466.5,35.37242126464844
1189.0,41.19999313354492
1910.0,40.21623992919922
5220.0,41.921791076660156
6785.5,93.08770751953125
1678.5,34.283199310302734
3340.0,59.94163131713867
3802.0,58.68986129760742
3325.5,61.429073333740234
3980.0,47.149513244628906
3159.5,37.566436767578125
2130.0,39.59798049926758
1809.0,32.4499626159668
3037.5,49.48763656616211
1349.0,38.371925354003906
2707.0,41.10960388183594
3600.5,39.88724899291992
3562.0,38.71302032470703
4252.0,44.091949462890625
945.5,32.25522994995117
1333.5,42.0
2668.0,42.91949462890625
3735.5,53.50791931152344
1213.0,33.849647521972656
3946.0,59.2024040222168
520.5,14.920376777648926
2315.0,41.04176712036133
1436.0,31.475730895996094
1487.0,33.203914642333984
6241.5,60.10407257080078
2018.5,48.477867126464844
1788.0,34.692543029785156
74.5,6.260990142822266
3219.5,55.834228515625
3220.5,64.85987854003906
2734.5,48.471073150634766
608.0,18.335756301879883
1197.0,31.91857147216797
2182.0,32.649635314941406
744.5,32.0
1519.5,30.799997329711914
414.5,16.54690170288086
134.0,10.733125686645508
1703.5,41.04780960083008
2429.5,31.029163360595703
1896.5,47.583770751953125
2422.5,42.88875198364258
